sample_size,parameter,estimate
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_S,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,gamma_G,0.10000000149011612
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,sigma_Z,0.044240158051252365
5000,beta_0,-4.974443435668945
5000,beta_0,-5.073662281036377
5000,beta_0,-4.965677261352539
5000,beta_0,-5.0581560134887695
5000,beta_0,-4.966248989105225
5000,beta_0,-4.826866149902344
5000,beta_0,-4.977022647857666
5000,beta_0,-4.916500091552734
5000,beta_0,-4.993258953094482
5000,beta_0,-5.019594192504883
5000,beta_0,-5.023872375488281
5000,beta_0,-5.04177188873291
5000,beta_0,-4.952868938446045
5000,beta_0,-4.949264049530029
5000,beta_0,-5.245994567871094
5000,beta_0,-5.100038051605225
5000,beta_0,-4.862795829772949
5000,beta_0,-5.082612037658691
5000,beta_0,-4.939498424530029
5000,beta_0,-5.031720161437988
5000,beta_0,-5.0256171226501465
5000,beta_0,-5.019946575164795
5000,beta_0,-4.973582744598389
5000,beta_0,-5.091332912445068
5000,beta_0,-4.923113822937012
5000,beta_0,-5.0708441734313965
5000,beta_0,-4.9336090087890625
5000,beta_0,-5.163301467895508
5000,beta_0,-5.122401237487793
5000,beta_0,-5.0558342933654785
5000,beta_0,-4.997089862823486
5000,beta_0,-4.8553876876831055
5000,beta_0,-4.980312824249268
5000,beta_0,-4.9749755859375
5000,beta_0,-4.936794281005859
5000,beta_0,-4.9847002029418945
5000,beta_0,-5.0686187744140625
5000,beta_0,-5.090709686279297
5000,beta_0,-5.005838394165039
5000,beta_0,-5.037942409515381
5000,beta_0,-5.02518367767334
5000,beta_0,-4.96665096282959
5000,beta_0,-5.039841651916504
5000,beta_0,-4.96720552444458
5000,beta_0,-4.841152667999268
5000,beta_0,-4.970252990722656
5000,beta_0,-4.955892562866211
5000,beta_0,-5.067895412445068
5000,beta_0,-4.981683731079102
5000,beta_0,-4.954234600067139
5000,beta_0,-5.023855686187744
5000,beta_0,-5.037986755371094
5000,beta_0,-5.075165271759033
5000,beta_0,-5.019785404205322
5000,beta_0,-5.053739547729492
5000,beta_0,-5.065556526184082
